1 900 0.25173354148864746
1 10500 33.84274220466614
1 5000 7.488798379898071
1 15500 72.68398976325989
1 400 0.04904484748840332
1 10000 30.32253122329712
1 4500 6.175607681274414
1 15000 68.4901819229126
1 9500 27.25374484062195
1 800 0.19417572021484375
1 4000 4.824380397796631
1 14500 63.736865758895874
1 9000 24.688414096832275
1 300 0.029027462005615234
1 3500 3.6523168087005615
1 14000 59.152703046798706
1 8500 21.805797576904297
1 3000 2.751497268676758
1 700 0.1481342315673828
1 13500 55.43432831764221
1 8000 19.221450805664062
1 2500 1.8807084560394287
1 200 0.013011455535888672
1 13000 51.303579330444336
1 7500 17.080508708953857
1 2000 1.1960856914520264
1 12500 46.837817668914795
1 600 0.11310267448425293
1 7000 14.614521503448486
1 1500 0.6746125221252441
1 12000 43.25427007675171
1 100 0.004004001617431641
1 6500 12.476327180862427
1 1000 0.3022737503051758
1 11500 39.49886083602905
1 6000 10.82582974433899
1 500 0.07506775856018066
1 11000 36.34399652481079
1 5500 9.065229415893555
2 100 0.06310105323791504
2 200 0.060025930404663086
2 300 0.05902600288391113
2 400 0.058053016662597656
2 500 0.08173799514770508
2 600 0.051976919174194336
2 700 0.06314802169799805
2 800 0.08192896842956543
2 900 0.059329986572265625
2 1000 0.05869603157043457
2 1500 0.06203913688659668
2 2000 0.08507895469665527
2 2500 0.1061089038848877
2 3000 0.0885469913482666
2 3500 0.09192204475402832
2 4000 0.09406018257141113
2 4500 0.11444997787475586
2 5000 0.12466597557067871
2 5500 0.12000679969787598
2 6000 0.12301206588745117
2 6500 0.15404605865478516
2 7000 0.15233898162841797
2 7500 0.1842179298400879
2 8000 0.2131938934326172
2 8500 0.1925041675567627
2 9000 0.20602798461914062
2 9500 0.22820806503295898
2 10000 0.252208948135376
2 10500 0.27073001861572266
2 11000 0.30425381660461426
2 11500 0.3032701015472412
2 12000 0.33750200271606445
2 12500 0.3587779998779297
2 13000 0.37761998176574707
2 13500 0.41829705238342285
2 14000 0.4476640224456787
2 14500 0.4723701477050781
2 15000 0.5183820724487305
2 15500 0.5282750129699707
